Дата аукциона,Код  выпуска,Тип бумаги,Дата погашения,Дней до погашения,Объем предложения,Цена отсечения,Цена средневзвешенная,Доходность по цене отсечения,Доходность по средневзве- шенной цене,Совокупный объем спроса по номиналу,Объем размещения по номиналу,Объем выручки,Коэффициент активности,Коэффициент размещения на аукционе,source_file,Доходность по цене отсечения*,Доходность по средневзве- шенной цене*,Тип бумаги*,Доходность по цене отсечения**,Доходность по средневзве- шенной цене**,Коэффициент удовлетворения спроса на аукционе,Дата,Формат*,Тип бумаги**,Доходность по цене отсечения***,Доходность по средневзве- шенной цене***
2017-11-22 00:00:00.000000000,26207RMFS,,2027-02-03 00:00:00.000000000,3360.0,14363.296999999999,104.16000000000001,104.2192,,,42866.49,14363.295,15283.57383724,2.984446398344336,0.999999860756204,ofz_2017.xlsx,,,ОФЗ-ПД,7.6499999999999995,7.6499999999999995,,,,,,
2017-11-22 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2520.0,10000.0,98.05,98.05,,,50789.281,9999.997,9859.49704215,5.078928100000001,0.9999996999999999,ofz_2017.xlsx,,,ОФЗ-ПД,7.6,7.6,,,,,,
2017-11-29 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2513.0,16192.468,98.56,98.6532,,,42623.686,16192.464999999998,16084.663040649999,2.6323155926570303,0.9999998147286749,ofz_2017.xlsx,,,ОФЗ-ПД,7.5,7.489999999999999,,,,,,
2017-11-29 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3703.0,10000.0,96.82,96.91680000000001,,,19478.017,9999.997,9921.47438143,1.9478017,0.9999996999999999,ofz_2017.xlsx,,,ОФЗ-ПД,7.64,7.630000000000001,,,,,,
2017-12-06 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1470.0,15000.0,98.91,98.9815,,,33155.015,14999.998,15008.31860032,2.2103343333333334,0.9999998666666666,ofz_2017.xlsx,,,ОФЗ-ПД,7.4399999999999995,7.42,,,,,,
2017-12-06 00:00:00.000000000,26221RMFS,,2033-03-23 00:00:00.000000000,5586.0,10000.0,99.95009999999999,100.0294,,,28126.351,9999.997,10121.03501368,2.8126351,0.9999996999999999,ofz_2017.xlsx,,,ОФЗ-ПД,7.85,7.84,,,,,,
2017-12-13 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1463.0,20000.0,99.112,99.1799,,,45775.842,19999.998,20077.57343725,2.2887920999999998,0.9999998999999999,ofz_2017.xlsx,,,ОФЗ-ПД,7.380000000000001,7.359999999999999,,,,,,
2017-12-13 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3689.0,20000.0,96.8301,96.90530000000001,,,39448.85,19999.996,19894.851456020002,1.9724424999999999,0.9999998,ofz_2017.xlsx,,,ОФЗ-ПД,7.64,7.630000000000001,,,,,,
2017-12-20 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2492.0,25000.0,99.34100000000001,99.36019999999999,,,77842.109,24999.997,25112.301386540003,3.1136843599999997,0.99999988,ofz_2017.xlsx,,,ОФЗ-ПД,7.35,7.35,,,,,,
2017-12-20 00:00:00.000000000,26221RMFS,,2033-03-23 00:00:00.000000000,5572.0,20000.0,100.39089999999999,100.4437,,,54165.698,19999.996,20384.14422706,2.7082848999999998,0.9999998,ofz_2017.xlsx,,,ОФЗ-ПД,7.8,7.79,,,,,,
2017-12-27 00:00:00.000000000,26214RMFS,,2020-05-27 00:00:00.000000000,882.0,25000.0,99.00999999999999,99.15310000000001,,,32049.081,23919.98,23834.852321180002,1.2819632399999998,0.9567992,ofz_2017.xlsx,,,ОФЗ-ПД,6.97,6.9,,,,,,
2017-12-27 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2485.0,10000.0,99.53999999999999,99.6293,,,15643.128,8444.604,8516.74320471,1.5643128000000002,0.8444603999999999,ofz_2017.xlsx,,,ОФЗ-ПД,7.31,7.3,,,,,,
,,,,,1784667.7679999997,,,,,4004267.045000001,1688062.6129999997,1704913.7288756412,2.24370446802399,0.9458693899603167,ofz_2017.xlsx,,,,,,,,,,,
,,,,,,,,,,,,,,,ofz_2017.xlsx,,,,,,,,,,,
,,,,,,,,,,,,,,,ofz_2018.xlsx,,,,,,,,,,,
1970-01-01 00:00:00.000000001,2,,1970-01-01 00:00:00.000000004,5.0,6.0,7.0,8.0,,,11.0,12.0,13.0,14.0,15.0,ofz_2018.xlsx,,,3,9.0,10.0,,,,,,
2018-01-10 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1435.0,20000.0,100.25,100.25520000000002,,,70597.625,19999.998,20400.03756,3.52988125,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.03,7.03,,,,,,
2018-01-10 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3661.0,20000.0,97.89999999999999,98.1022,,,19714.287,18013.977,18232.15964288,0.98571435,0.9006988499999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.48,7.449999999999999,,,,,,
2018-01-17 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2464.0,25000.0,100.0055,100.05040000000001,,,59668.375,25000.0,25421.108575,2.386735,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,7.22,7.21,,,,,,
2018-01-17 00:00:00.000000000,26221RMFS,,2033-03-23 00:00:00.000000000,5544.0,15000.0,101.01199999999999,101.0849,,,38490.308,14999.998,15472.783001299998,2.566020533333333,0.9999998666666666,ofz_2018.xlsx,,,ОФЗ-ПД,7.7299999999999995,7.720000000000001,,,,,,
2018-01-24 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1421.0,25000.0,100.31000000000002,100.38609999999998,,,83119.076,24999.999,25600.0153419,3.32476304,0.99999996,ofz_2018.xlsx,,,ОФЗ-ПД,7.01,6.99,,,,,,
2018-01-24 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3647.0,15000.0,98.33,98.336,,,53078.473,15000.0,15257.4,3.5385648666666665,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,7.42,7.42,,,,,,
2018-01-31 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2450.0,15000.0,100.5001,100.5219,,,68316.599,14999.999,15364.18547594,4.554439933333334,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.12,7.12,,,,,,
2018-01-31 00:00:00.000000000,26221RMFS,,2033-03-23 00:00:00.000000000,5530.0,15000.0,102.8201,102.8479,,,40011.616,14999.999,15781.48987818,2.6674410666666666,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.5200000000000005,7.5200000000000005,,,,,,
2018-02-07 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3633.0,20000.0,100.3101,100.3101,,,94520.61,20000.0,20089.02,4.7260305,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,7.13,7.13,,,,,,
2018-02-07 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1407.0,15000.0,101.02199999999999,101.06710000000001,,,40380.99,14999.998,15502.360950410002,2.692066,0.9999998666666666,ofz_2018.xlsx,,,ОФЗ-ПД,6.79,6.78,,,,,,
2018-02-14 00:00:00.000000000,26221RMFS,,2033-03-23 00:00:00.000000000,5516.0,24259.167,103.8405,103.8867,,,78826.71,24259.165,25846.86047103,3.249357655190716,0.9999999175569384,ofz_2018.xlsx,,,ОФЗ-ПД,7.41,7.3999999999999995,,,,,,
2018-02-14 00:00:00.000000000,26222RMFS,,2024-10-16 00:00:00.000000000,2436.0,20000.0,101.27010000000001,101.3051,,,55222.063,20000.0,20696.61045015,2.7611031500000003,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,6.97,6.97,,,,,,
2018-02-21 00:00:00.000000000,26212RMFS,,2028-01-19 00:00:00.000000000,3619.0,25913.618,100.66,100.7126,,,52383.286,25913.616,26203.47909357,2.0214578296245627,0.9999999228205032,ofz_2018.xlsx,,,ОФЗ-ПД,7.08,7.07,,,,,,
2018-02-21 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1393.0,20000.0,101.49999999999999,101.5133,,,64705.101,19999.997,20812.85327907,3.23525505,0.99999985,ofz_2018.xlsx,,,ОФЗ-ПД,6.64,6.64,,,,,,
2018-02-28 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5915.0,25000.0,99.76,99.836,,,66210.291,24999.993,24993.7497944,2.64841164,0.9999997199999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.41,7.3999999999999995,,,,,,
2018-02-28 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2191.0,25000.0,98.81,98.9916,,,74129.202,24999.993,24779.149141830003,2.96516808,0.9999997199999999,ofz_2018.xlsx,,,ОФЗ-ПД,6.859999999999999,6.819999999999999,,,,,,
2018-03-07 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,4095.0,20000.0,99.11,99.17859999999999,,,53716.556,19999.994,19888.70963338,2.6858277999999998,0.9999996999999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.140000000000001,7.13,,,,,,
2018-03-07 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1379.0,20000.0,101.5501,101.64930000000001,,,32760.143999999997,19999.998,20893.6675,1.6380071999999999,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,6.619999999999999,6.59,,,,,,
2018-03-14 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5901.0,20000.0,100.01599999999999,100.09280000000001,,,44536.001,19999.99,20101.94377764,2.22680005,0.9999995,ofz_2018.xlsx,,,ОФЗ-ПД,7.380000000000001,7.37,,,,,,
2018-03-14 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2177.0,20000.0,98.86749999999999,98.9051,,,38480.267,20000.0,19855.8126,1.92401335,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,6.84,6.84,,,,,,
2018-03-21 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,4081.0,20000.0,99.21,99.2466,,,60750.964,19999.997,19955.12430673,3.0375482,0.99999985,ofz_2018.xlsx,,,ОФЗ-ПД,7.13,7.12,,,,,,
2018-03-21 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1365.0,10000.0,101.75,101.78160000000001,,,29408.722,9999.999,10486.957051309999,2.9408722000000003,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,6.5600000000000005,6.550000000000001,,,,,,
2018-03-28 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2163.0,20000.0,99.131,99.21130000000001,,,46901.67,19999.998,19966.853383319998,2.3450835,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,6.79,6.77,,,,,,
2018-03-28 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5887.0,10000.0,99.881,99.912,,,28477.398,9999.998,10060.698612859998,2.8477398000000003,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,7.3999999999999995,7.39,,,,,,
2018-04-04 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3591.0,20036.2,96.06,96.203,,,138008.07129768,20036.19699457,19294.6248565,6.8879364,0.99999985,ofz_2018.xlsx,,,ОФЗ-ИН,2.9899999999999998,2.97,,,,,,
2018-04-18 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1337.0,10000.0,100.2,100.2357,,,32851.129,9999.997,10386.06478525,3.2851129,0.9999996999999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.049999999999999,7.04,,,,,,
2018-04-18 00:00:00.000000000,29012RMFS,,2022-11-16 00:00:00.000000000,1673.0,10000.0,103.0,103.0682,,,6888.583,3188.412,3401.18108106,0.6888582999999999,0.3188412,ofz_2018.xlsx,,,ОФЗ-ПК,8.32,8.3,,,,,,
2018-04-25 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2135.0,15000.0,97.7725,97.8273,,,49021.592,14999.999,14842.38961051,3.268106133333333,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.090000000000001,7.08,,,,,,
2018-04-25 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3570.0,15061.15,96.46000000000001,96.5721,,,49880.0722359,15061.493975399999,14581.34725234,3.311836893988839,1.0000228385880228,ofz_2018.xlsx,,,ОФЗ-ИН,2.94,2.93,,,,,,
2018-05-16 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1309.0,15000.0,100.335,100.4175,,,24096.512,14999.999,15686.926838230002,1.6064341333333332,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.01,6.98,,,,,,
2018-05-16 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,4025.0,15000.0,97.0025,97.1619,,,8688.043,6447.526,6366.9231976599995,0.5792028666666666,0.42983506666666665,ofz_2018.xlsx,,,ОФЗ-ПД,7.430000000000001,7.41,,,,,,
2018-05-23 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2107.0,15000.0,97.50999999999999,97.5432,,,37422.357,14999.999,14874.47234837,2.4948238000000003,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.1499999999999995,7.140000000000001,,,,,,
2018-05-23 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3542.0,15092.55,96.76,96.885,,,39719.02056969,15092.50170384,14687.472884620001,2.6316971333333337,0.9999968,ofz_2018.xlsx,,,ОФЗ-ИН,2.91,2.8899999999999997,,,,,,
2018-05-30 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5824.0,15000.0,98.21,98.3398,,,37919.506,14999.996,14750.97192739,2.5279670666666667,0.9999997333333333,ofz_2018.xlsx,,,ОФЗ-ПД,7.580000000000001,7.57,,,,,,
2018-05-30 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1295.0,15000.0,100.3511,100.40800000000002,,,21644.805,14999.999,15725.70144738,1.442987,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.000000000000001,6.98,,,,,,
2018-06-06 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2093.0,15000.0,97.4015,97.45009999999999,,,31114.85,14999.998,14898.018505600001,2.074323333333333,0.9999998666666666,ofz_2018.xlsx,,,ОФЗ-ПД,7.180000000000001,7.17,,,,,,
2018-06-06 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,4004.0,15000.0,96.74000000000001,96.88550000000001,,,13867.976,11587.902,11226.99571972,0.9245317333333334,0.7725268,ofz_2018.xlsx,,,ОФЗ-ПД,7.470000000000001,7.449999999999999,,,,,,
2018-06-13 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3521.0,10079.1,96.50999999999999,96.6452,,,13092.98775885,10079.09697627,9798.960882630001,1.2990234999999999,0.9999997,ofz_2018.xlsx,,,ОФЗ-ИН,2.94,2.92,,,,,,
2018-06-13 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1281.0,10000.0,100.0,100.0429,,,18065.586,8887.754,9309.204477899999,1.8065586,0.8887754000000001,ofz_2018.xlsx,,,ОФЗ-ПД,7.12,7.109999999999999,,,,,,
2018-06-20 00:00:00.000000000,29012RMFS,,2022-11-16 00:00:00.000000000,1610.0,10000.0,101.6355,101.7163,,,24760.039,7220.039,7386.334621429999,2.4760039000000003,0.7220038999999999,ofz_2018.xlsx,,,ОФЗ-ПК,7.340000000000001,7.32,,,,,,
2018-06-27 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5796.0,10000.0,95.09,95.27250000000001,,,19247.534,9999.998,9582.847349270001,1.9247534,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,7.95,7.920000000000001,,,,,,
2018-06-27 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2072.0,10000.0,95.08,95.1438,,,43743.321,9999.998,9738.77385224,4.3743321,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,7.720000000000001,7.71,,,,,,
2018-07-04 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1260.0,15000.0,99.09,99.1204,,,53045.942,14999.999,14908.26447611,3.5363961333333336,0.9999999333333334,ofz_2018.xlsx,,,ОФЗ-ПД,7.430000000000001,7.42,,,,,,
2018-07-04 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3976.0,15000.0,94.025,94.10119999999999,,,32156.416999999998,14999.998,14194.530770200001,2.1437611333333333,0.9999998666666666,ofz_2018.xlsx,,,ОФЗ-ПД,7.870000000000001,7.86,,,,,,
2018-07-11 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2058.0,20000.0,95.65,95.7244,,,55602.113,19999.996,19643.48118648,2.78010565,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,7.59,7.580000000000001,,,,,,
2018-07-11 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5782.0,20000.0,96.0915,96.1738,,,55665.303,19999.996,19401.55571968,2.78326515,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,7.829999999999999,7.82,,,,,,
2018-07-18 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1246.0,20000.0,99.2,99.222,,,52885.302,19999.997,19951.80281023,2.6442651,0.99999985,ofz_2018.xlsx,,,ОФЗ-ПД,7.3999999999999995,7.39,,,,,,
2018-07-18 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3962.0,20000.0,94.37219999999999,94.4624,,,37431.02,19999.998,19051.27295687,1.8715509999999997,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.82,7.8100000000000005,,,,,,
2018-07-25 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2044.0,20000.0,95.2501,95.2888,,,64383.934,20000.0,19606.168974,3.2191967,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,7.7,7.6899999999999995,,,,,,
2018-07-25 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3479.0,15189.15,95.75,95.9361,,,18868.97474,15189.14898739,14702.97786367,1.2422666666666669,0.9999999333333333,ofz_2018.xlsx,,,ОФЗ-ИН,3.04,3.02,,,,,,
2018-08-01 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1232.0,20000.0,98.988,99.03269999999999,,,38220.791,12930.674999999997,12909.68402109,1.91103955,0.6465337499999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.470000000000001,7.46,,,,,,
2018-08-01 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5761.0,15000.0,95.331,95.3908,,,34878.782,14999.995,14496.26371792,2.325252133333333,0.9999996666666667,ofz_2018.xlsx,,,ОФЗ-ПД,7.920000000000001,7.91,,,,,,
2018-08-08 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2030.0,15000.0,94.04,94.0899,,,26460.894,11023.342,10701.55969969,1.7640596,0.7348894666666667,ofz_2018.xlsx,,,ОФЗ-ПД,7.99,7.9799999999999995,,,,,,
2018-08-08 00:00:00.000000000,29012RMFS,,2022-11-16 00:00:00.000000000,1561.0,10000.0,100.1,100.1536,,,8085.000000000001,2085.0,2121.8544,0.8085000000000001,0.2085,ofz_2018.xlsx,,,ОФЗ-ПК,7.76,7.75,,,,,,
2018-08-15 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1218.0,10000.0,97.1,97.1352,,,20140.019,5849.428,5744.67581337,2.0140019000000002,0.5849428,ofz_2018.xlsx,,,ОФЗ-ПД,8.16,8.15,,,,,,
2018-08-29 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1204.0,15000.0,96.851,96.8979,,,24955.007,13218.986,12986.321620689998,1.6636671333333335,0.8812657333333334,ofz_2018.xlsx,,,ОФЗ-ПД,8.260000000000002,8.25,,,,,,
2018-09-05 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,2002.0,15000.0,,,,,36881.36,0.0,0.0,2.4587573333333332,0.0,ofz_2018.xlsx,,,ОФЗ-ПД,,,,,,,,
2018-10-03 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1974.0,10000.0,92.9,92.9951,,,10750.356,7380.39,6900.2285059900005,1.0750355999999999,0.738039,ofz_2018.xlsx,,,ОФЗ-ПД,8.309999999999999,8.290000000000001,,,,,,
2018-10-03 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1169.0,10000.0,,,,,9096.894,0.0,0.0,0.9096894,0.0,ofz_2018.xlsx,,,ОФЗ-ПД,,,,,,,,
2018-10-10 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1162.0,5000.0,96.8808,96.90180000000001,,,21538.219,5000.0,4952.49185236,4.3076438,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,8.290000000000001,8.28,,,,,,
2018-10-17 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1960.0,10000.0,92.5111,92.5422,,,31116.888,10000.0,9329.01545,3.1116888,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,8.42,8.41,,,,,,
2018-10-24 00:00:00.000000000,26225RMFS,,2034-05-10 00:00:00.000000000,5677.0,10000.0,89.21,89.3294,,,9529.311,4186.291,3861.82735975,0.9529310999999999,0.41862910000000003,ofz_2018.xlsx,,,ОФЗ-ПД,8.690000000000001,8.68,,,,,,
2018-10-24 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1953.0,10000.0,92.30000000000001,92.3539,,,25568.996,9999.996,9322.688404370001,2.5568996,0.9999995999999999,ofz_2018.xlsx,,,ОФЗ-ПД,8.48,8.469999999999999,,,,,,
2018-10-31 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1141.0,15000.0,96.89999999999999,96.9319,,,22511.89,12161.443,12098.43073734,1.5007926666666667,0.8107628666666666,ofz_2018.xlsx,,,ОФЗ-ПД,8.3,8.290000000000001,,,,,,
2018-10-31 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3857.0,5000.0,88.86,88.8998,,,14761.093,4999.999,4583.94033361,2.9522186,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,8.7,8.690000000000001,,,,,,
2018-11-07 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1939.0,10000.0,91.87100000000001,91.9067,,,12702.733,4702.441,4374.617620569999,1.2702733,0.4702441,ofz_2018.xlsx,,,ОФЗ-ПД,8.6,8.59,,,,,,
2018-11-07 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3850.0,10000.0,88.49050000000001,88.60090000000001,,,8995.0,6535.0,5980.365,0.8995,0.6535,ofz_2018.xlsx,,,ОФЗ-ПД,8.76,8.75,,,,,,
2018-11-14 00:00:00.000000000,29012RMFS,,2022-11-16 00:00:00.000000000,1463.0,5000.0,99.8,99.8,,,12214.778,5000.0,5173.4005,2.4429556,1.0,ofz_2018.xlsx,,,ОФЗ-ПК,7.86,7.86,,,,,,
2018-11-14 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1127.0,5000.0,96.6,96.6052,,,17501.089,4999.998,4971.209204940001,3.5002178,0.9999995999999999,ofz_2018.xlsx,,,ОФЗ-ПД,8.44,8.43,,,,,,
2018-11-21 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1925.0,10000.0,91.81,91.8456,,,25571.172,9999.998,9321.656986380001,2.5571172,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,8.63,8.62,,,,,,
2018-11-21 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1120.0,10000.0,96.8,96.8454,,,25510.16,9999.999,9979.84257821,2.551016,0.9999998999999999,ofz_2018.xlsx,,,ОФЗ-ПД,8.36,8.35,,,,,,
2018-11-28 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1918.0,5000.0,91.511,91.5809,,,10663.081,4999.999,4653.84449993,2.1326162,0.9999998,ofz_2018.xlsx,,,ОФЗ-ПД,8.72,8.7,,,,,,
2018-11-28 00:00:00.000000000,26214RMFS,,2020-05-27 00:00:00.000000000,546.0,5000.0,98.00999999999999,98.012,,,18108.535,4999.998,4900.5992598,3.621707,0.9999995999999999,ofz_2018.xlsx,,,ОФЗ-ПД,7.99,7.99,,,,,,
2018-12-05 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3822.0,15000.0,88.01,88.1028,,,18859.16,14643.664,12902.38986614,1.2572773333333334,0.9762442666666667,ofz_2018.xlsx,,,ОФЗ-ПД,8.85,8.84,,,,,,
2018-12-05 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1911.0,10000.0,92.001,92.0294,,,8391.702,5145.66,4818.932286019999,0.8391702,0.514566,ofz_2018.xlsx,,,ОФЗ-ПД,8.59,8.59,,,,,,
2018-12-12 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1099.0,16179.013,96.86,96.89529999999999,,,40515.602,8886.172,8908.50533764,2.504207271481888,0.5492406737048793,ofz_2018.xlsx,,,ОФЗ-ПД,8.36,8.35,,,,,,
2018-12-12 00:00:00.000000000,29012RMFS,,2022-11-16 00:00:00.000000000,1435.0,5000.0,99.65,99.6688,,,14123.462,4698.38,4703.11783964,2.8246924,0.9396760000000001,ofz_2018.xlsx,,,ОФЗ-ПК,7.76,7.75,,,,,,
2018-12-19 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1897.0,10000.0,,,,,6666.968,0.0,0.0,0.6666968,0.0,ofz_2018.xlsx,,,ОФЗ-ПД,,,,,,,,
2018-12-19 00:00:00.000000000,26214RMFS,,2020-05-27 00:00:00.000000000,525.0,10000.0,98.02,98.0473,,,12111.331,1144.797,1126.65502223,1.2111331,0.1144797,ofz_2018.xlsx,,,ОФЗ-ПД,8.03,8.01,,,,,,
2018-12-19 00:00:00.000000000,52002RMFS,,2028-02-02 00:00:00.000000000,3332.0,5130.6,92.9,93.036,,,7504.71126936,2275.8756711600004,2137.03366189,1.4627356,0.44358860000000006,ofz_2018.xlsx,,,ОФЗ-ИН,3.44,3.42,,,,,,
2018-12-26 00:00:00.000000000,25083RMFS,,2021-12-15 00:00:00.000000000,1085.0,7292.841,97.05,97.0554,,,19937.489,7292.841,7087.87053464,2.7338439162460832,1.0,ofz_2018.xlsx,,,ОФЗ-ПД,8.3,8.3,,,,,,
,,,,,1164233.3889999941,,,,,2868349.7978714826,1035137.1123086247,1030711.3180304451,2.4637240479206843,0.8891147789514477,ofz_2018.xlsx,,,,,,,,,,,
,,,,,,,,,,,,,,,ofz_2018.xlsx,,,,,,,,,,,
,,,,,,,,,,,,,,,ofz_2019.xlsx,,,,,,,,,,,
1970-01-01 00:00:00.000000001,2,,1970-01-01 00:00:00.000000004,5.0,6.0,7.0,8.0,,,11.0,12.0,13.0,,,ofz_2019.xlsx,,,3,9.0,10.0,14.0,,,,,
2019-01-16 00:00:00.000000000,26223RMFS,,2024-02-28 00:00:00.000000000,1869.0,15000.0,93.7,93.7527,,,33442.897000000004,14999.998,14418.10909059,,,ofz_2019.xlsx,,,ОФЗ-ПД,8.18,8.17,0.448525676468758,,,,,
2019-01-16 00:00:00.000000000,26224RMFS,,2029-05-23 00:00:00.000000000,3780.0,15000.0,91.28399999999999,91.3598,,,31715.971,15000.0,13823.0725,,,ofz_2019.xlsx,,,ОФЗ-ПД,8.33,8.32,0.47294784069515006,,,,,
